Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000175104,TRAF6,Gene Expression,0.036422972015899516,5.563704747801879e-06,9.939216145451802e-06,977,0.5435906023746021,634
ENSG00000196455,PIK3R4,Gene Expression,0.03642113956593948,5.572238026996246e-06,9.953375250532754e-06,1116,0.6387032553329519,697
ENSG00000142748,FCN3,Gene Expression,0.036413309224656104,4.538021910027723e-06,8.135276779304704e-06,124,0.06309474098926576,104
ENSG00000111554,MDM1,Gene Expression,0.03640607931133212,5.458752974529801e-06,9.753852905203342e-06,505,0.26846065918610806,401
ENSG00000148484,RSU1,Gene Expression,0.03639038279999585,5.777528549355537e-06,1.031557641515463e-05,2102,1.3675010128786587,1028
ENSG00000120159,CAAP1,Gene Expression,0.03636267844115535,5.5119342439180485e-06,9.847804890436662e-06,739,0.38237119209840104,520
ENSG00000241399,CD302,Gene Expression,0.03636124823813487,5.189192006982424e-06,9.280289143121354e-06,232,0.2074123924481601,203
ENSG00000161298,ZNF382,Gene Expression,0.03635889590924743,4.423143507903404e-06,7.932806464267603e-06,186,0.10881658647609846,169
ENSG00000214717,ZBED1,Gene Expression,0.036311007552614974,6.1023107211788385e-06,1.0889531284760713e-05,3174,2.1373303539333253,1219
ENSG00000178974,FBXO34,Gene Expression,0.036306459084094314,5.905385495719173e-06,1.0541563411584977e-05,759,0.4370294560286443,565
ENSG00000103510,KAT8,Gene Expression,0.03628316637727792,6.2048195181851895e-06,1.1064023660990284e-05,3465,2.119132255173928,1195
ENSG00000034677,RNF19A,Gene Expression,0.03627321285807284,6.115777899218244e-06,1.0912375047309383e-05,1203,0.7019072000000418,733
ENSG00000182208,MOB2,Gene Expression,0.036269179419401006,6.23587313053342e-06,1.111818659450018e-05,4164,2.626597764202513,1240
ENSG00000121933,TMIGD3,Gene Expression,0.03625381776333285,5.636090323113407e-06,1.0066333746578683e-05,255,0.2796089591529827,233
ENSG00000140365,COMMD4,Gene Expression,0.03624836160039482,6.322776107348105e-06,1.1267460954724497e-05,3863,2.248443806095138,1187
ENSG00000188026,RILPL1,Gene Expression,0.036248357668901235,6.266440571778276e-06,1.1170410790156099e-05,2109,1.3859447590876313,1006
ENSG00000128917,DLL4,Gene Expression,0.036245561689653504,5.849482206832235e-06,1.0442909349968387e-05,459,0.4113970807952189,339
ENSG00000183431,SF3A3,Gene Expression,0.03623701258027764,6.075852146958383e-06,1.0843496964953934e-05,459,0.2123049741763406,353
ENSG00000064102,INTS13,Gene Expression,0.03623187587425013,6.1698443363233935e-06,1.1005250804324746e-05,670,0.34445131503674103,507
ENSG00000169193,CCDC126,Gene Expression,0.03623124517467453,4.937752785982852e-06,8.838334779235498e-06,296,0.1454725906610306,242
ENSG00000213949,ITGA1,Gene Expression,0.036220502782180704,6.121070732278966e-06,1.0920629949902604e-05,623,0.4588621705479083,445
ENSG00000164164,OTUD4,Gene Expression,0.036217868403050135,6.3018399196757e-06,1.1232135171168773e-05,1119,0.6078264696285879,704
ENSG00000108963,DPH1,Gene Expression,0.0362056515954718,6.041846826843056e-06,1.0783982567419361e-05,779,0.43574359673085056,548
ENSG00000151748,SAV1,Gene Expression,0.03616972353583281,6.323034779986969e-06,1.1267460954724497e-05,472,0.24223164749306889,386
ENSG00000144063,MALL,Gene Expression,0.03616100939457367,5.300996613444298e-06,9.474035500546594e-06,157,0.32905143860002706,147
ENSG00000144233,AMMECR1L,Gene Expression,0.03615881291341326,6.5397120794230545e-06,1.1648506722337565e-05,1153,0.6152331006305297,703
ENSG00000156026,MCU,Gene Expression,0.03615102757528623,6.440919205985551e-06,1.1476279550775821e-05,683,0.3943962919215457,515
ENSG00000137802,MAPKBP1,Gene Expression,0.03614190589039573,6.652567721809888e-06,1.1844374973630881e-05,2246,1.52297461741893,1027
ENSG00000069493,CLEC2D,Gene Expression,0.03613628532086477,6.693673560764779e-06,1.1914971609847104e-05,1907,1.329092719735014,964
ENSG00000145388,METTL14,Gene Expression,0.036126386667025966,6.583405216087357e-06,1.1723784098676757e-05,1145,0.6009844031604032,705
ENSG00000103494,RPGRIP1L,Gene Expression,0.03612201059150673,6.47187364055668e-06,1.1530179750793903e-05,469,0.21825149366724342,365
ENSG00000181026,AEN,Gene Expression,0.03606760031497098,6.989916916610994e-06,1.2434191110779892e-05,2338,1.4132039395897527,1058
ENSG00000165630,PRPF18,Gene Expression,0.036060948447508206,6.864519684901538e-06,1.221510305966788e-05,1202,0.7282811503391803,733
ENSG00000184588,PDE4B,Gene Expression,0.03604883013287191,6.2665275153417355e-06,1.1170410790156099e-05,234,0.1904553960365699,208
ENSG00000141956,PRDM15,Gene Expression,0.0360347734708943,6.603643527558489e-06,1.1758546831044328e-05,1004,0.6970720103068379,662
ENSG00000177675,CD163L1,Gene Expression,0.036031443770867304,6.190703566222311e-06,1.1041255914201678e-05,514,0.3252384360026351,385
ENSG00000101997,CCDC22,Gene Expression,0.036018502385992524,6.9616432163410735e-06,1.238658494963965e-05,728,0.3952003040210715,531
ENSG00000204764,RANBP17,Gene Expression,0.03601726103489792,6.548438842068904e-06,1.1662783100204667e-05,402,0.203811203379122,327
ENSG00000065308,TRAM2,Gene Expression,0.036014368432714924,7.201079959662238e-06,1.2797321038822806e-05,2503,1.6117068798035323,1073
ENSG00000156966,B3GNT7,Gene Expression,0.03600168755499633,5.6458808281867334e-06,1.008272113464429e-05,90,0.08066462840023891,79
ENSG00000143622,RIT1,Gene Expression,0.0360007074092424,7.172296260460342e-06,1.2748933595852438e-05,1481,0.901200302721355,849
ENSG00000154783,FGD5,Gene Expression,0.035994731068052364,6.78102436890704e-06,1.2069148075733645e-05,488,0.48542930433110476,384
ENSG00000184898,RBM43,Gene Expression,0.035987492366798685,7.114547426745332e-06,1.2650400247621066e-05,784,0.4306854090242236,552
ENSG00000050438,SLC4A8,Gene Expression,0.03598747665224828,7.038601710140924e-06,1.2518077515094349e-05,465,0.2198532369229726,374
ENSG00000118407,FILIP1,Gene Expression,0.03598418315412387,6.535483327407832e-06,1.1642239948497896e-05,284,0.30235499267366345,248
ENSG00000144524,COPS7B,Gene Expression,0.03597520552779848,7.3335040684519015e-06,1.3025594100338316e-05,1875,1.1586338652585775,948
ENSG00000164574,GALNT10,Gene Expression,0.03597318874857821,7.362931895738001e-06,1.307502871428897e-05,2794,2.271342816692345,1166
ENSG00000185798,WDR53,Gene Expression,0.035967628003125286,7.180661137695665e-06,1.2762418011216797e-05,656,0.3059109629879995,472
ENSG00000103489,XYLT1,Gene Expression,0.035961647400897155,7.426513310537786e-06,1.3186507055995524e-05,2099,1.233770058613232,995
ENSG00000006634,DBF4,Gene Expression,0.03596114117231301,7.131901349488601e-06,1.26785059030234e-05,488,0.21970647951636496,382
ENSG00000101435,CST9L,Gene Expression,0.0359514680029828,1.814573588054813e-06,3.31942591956399e-06,18,0.0071117688456536965,17
ENSG00000102981,PARD6A,Gene Expression,0.035940209458963764,7.205005322807878e-06,1.2802908504104609e-05,481,0.2325774263517124,392
ENSG00000176641,RNF152,Gene Expression,0.0359304207421657,7.227344794635826e-06,1.2839819942508377e-05,725,0.6357374651687641,505
ENSG00000178498,DTX3,Gene Expression,0.035925574549324456,7.523188489066968e-06,1.3355269176724125e-05,2260,1.7714072971752812,1069
ENSG00000248771,SMIM31,Gene Expression,0.035925502276794814,4.794774737026941e-06,8.586162563180033e-06,38,0.01353346594590549,38
ENSG00000172086,KRCC1,Gene Expression,0.035925489295192764,7.266120368942808e-06,1.2907307803345886e-05,790,0.5501645960754025,533
ENSG00000198736,MSRB1,Gene Expression,0.035915231447216936,7.560007626805643e-06,1.3417723922935564e-05,1263,0.7063832612147437,757
ENSG00000178460,MCMDC2,Gene Expression,0.03589887527335029,6.841998868356569e-06,1.21763505056211e-05,218,0.08739699078538078,193
ENSG00000187068,C3orf70,Gene Expression,0.03589797540333531,6.2045489466200365e-06,1.1064023660990284e-05,143,0.1245029603691847,134
ENSG00000188906,LRRK2,Gene Expression,0.03588843486198902,5.749588911196923e-06,1.026680979489855e-05,106,0.12346713093498916,101
ENSG00000161929,SCIMP,Gene Expression,0.035884174374957986,6.679697623246383e-06,1.1891385654767896e-05,159,0.1643596297303416,142
ENSG00000163794,UCN,Gene Expression,0.035857256700532955,7.347082978004238e-06,1.3048298337548004e-05,629,0.3443295090407811,470
ENSG00000168288,MMADHC,Gene Expression,0.03584893956328077,6.968388152506222e-06,1.239723989307561e-05,292,0.15457002047340046,249
ENSG00000010626,LRRC23,Gene Expression,0.035844072037849256,7.5311237037745116e-06,1.3367907726792994e-05,559,0.34198454125941574,435
ENSG00000184634,MED12,Gene Expression,0.035838168496535795,7.951939121175755e-06,1.4104169972800855e-05,2055,1.214649105328753,980
ENSG00000037965,HOXC8,Gene Expression,0.03583461598357847,7.043362533876163e-06,1.2525185224376418e-05,197,0.20289013237362233,185
ENSG00000164136,IL15,Gene Expression,0.03581631862106955,1.2977024668181514e-06,2.3888396229778757e-06,10,0.011970849907443931,10
ENSG00000161940,BCL6B,Gene Expression,0.035805557653988275,7.883697516586352e-06,1.3986159056436131e-05,739,0.7347168248974094,517
ENSG00000014123,UFL1,Gene Expression,0.03579477195907741,7.97138215058446e-06,1.4137125465544108e-05,880,0.47078581146652004,612
ENSG00000186472,PCLO,Gene Expression,0.03578717486645371,7.67955720304414e-06,1.3628427971224207e-05,500,0.2220570590071074,380
ENSG00000149716,LTO1,Gene Expression,0.03578188168381494,7.945586180779785e-06,1.4094427445814932e-05,822,0.46610428593517106,577
ENSG00000152944,MED21,Gene Expression,0.03577020884982622,7.863783262118673e-06,1.3953851252445986e-05,636,0.3118079822310499,466
ENSG00000105784,RUNDC3B,Gene Expression,0.03576071174997243,7.439427403221899e-06,1.3208006159978035e-05,157,0.06063694524901813,137
ENSG00000131374,TBC1D5,Gene Expression,0.035754006142837386,8.29433838966942e-06,1.4701927873608738e-05,1064,0.5348848986964563,651
ENSG00000173914,RBM4B,Gene Expression,0.03574796846888595,8.179011542708281e-06,1.4500645044937855e-05,628,0.3020988601416495,468
ENSG00000116128,BCL9,Gene Expression,0.03572520314629208,8.312899211215807e-06,1.473323376316174e-05,895,0.5304367539627902,623
ENSG00000151131,C12orf45,Gene Expression,0.0357215279646204,8.176308785134978e-06,1.4497421776888865e-05,826,0.46343318736978184,580
ENSG00000243667,WDR92,Gene Expression,0.03571924635068835,8.16401154413171e-06,1.4477183981569782e-05,756,0.38049638782245887,524
ENSG00000139722,VPS37B,Gene Expression,0.0357029210927245,8.576398579318578e-06,1.5188743490683403e-05,2072,1.5078860699528838,1043
ENSG00000018189,RUFY3,Gene Expression,0.03569970650156095,8.657503368203479e-06,1.532906620148573e-05,2858,1.7664089345030527,1095
ENSG00000164749,HNF4G,Gene Expression,0.035673851933332626,7.218417929610865e-06,1.2825351253662936e-05,176,0.07102648829823222,155
ENSG00000110318,CEP126,Gene Expression,0.03566434483347642,3.268001810052823e-06,5.898529095862497e-06,71,0.09444937169876777,67
ENSG00000171150,SOCS5,Gene Expression,0.035662333777282396,8.373134134931348e-06,1.4835176675221107e-05,572,0.35863534736691366,447
ENSG00000111664,GNB3,Gene Expression,0.03562267080247839,7.125994700540872e-06,1.2669379967208774e-05,116,0.15314391575907413,108
ENSG00000148660,CAMK2G,Gene Expression,0.035621683309862366,9.020073269638829e-06,1.5962412599305776e-05,3743,2.277664696625189,1212
ENSG00000147854,UHRF2,Gene Expression,0.03561108556267693,8.896484987586106e-06,1.5750507723808722e-05,1167,1.1243439325104214,789
ENSG00000108960,MMD,Gene Expression,0.035607485852501335,8.339854443928374e-06,1.4779408972926815e-05,297,0.21528511305313794,265
ENSG00000235863,B3GALT4,Gene Expression,0.03560098415060821,8.997470222649184e-06,1.592585272613439e-05,1355,0.7841101289847556,789
ENSG00000044446,PHKA2,Gene Expression,0.035560893961879995,9.038005108319425e-06,1.599241871396506e-05,857,0.6103221161977238,593
ENSG00000176125,UFSP1,Gene Expression,0.03555869785980777,8.518469813534324e-06,1.5089413559008427e-05,278,0.13299032567855484,246
ENSG00000093000,NUP50,Gene Expression,0.03555784653175846,9.354014086859763e-06,1.6539083819742226e-05,2321,1.3620658241530692,1036
ENSG00000196954,CASP4,Gene Expression,0.03555411438241663,9.198498087004126e-06,1.6271134299626145e-05,1053,0.8632176659448823,703
ENSG00000120278,PLEKHG1,Gene Expression,0.035552510476514525,8.501424641371713e-06,1.5060848172773867e-05,327,0.3157496007043484,278
ENSG00000117408,IPO13,Gene Expression,0.035544432902708846,9.271768117935508e-06,1.6398970766174763e-05,1118,0.6046775076180295,712
ENSG00000197937,ZNF347,Gene Expression,0.03552837357951866,8.558198639763148e-06,1.5158149709230298e-05,261,0.119207110685838,233
ENSG00000141293,SKAP1,Gene Expression,0.035523283809281804,9.504376494495759e-06,1.6799505729188006e-05,2073,1.3871625539556174,987
ENSG00000104835,SARS2,Gene Expression,0.03552301539531123,9.511380848925555e-06,1.681007312029153e-05,1690,0.996749045132991,906
ENSG00000174282,ZBTB4,Gene Expression,0.03551270913372734,9.564962874408778e-06,1.690294905887379e-05,2265,1.7172093401797965,1062
ENSG00000259803,SLC22A31,Gene Expression,0.03549618463698846,2.389764941934658e-06,4.3444728315379674e-06,14,0.005454970225313032,14
ENSG00000010671,BTK,Gene Expression,0.03547641357025549,8.63828341390871e-06,1.5296687951558466e-05,180,0.22308777720210454,165
ENSG00000116459,ATP5PB,Gene Expression,0.03546721671230517,9.323864858856723e-06,1.6487555135651786e-05,480,0.2360971485850819,368
ENSG00000185070,FLRT2,Gene Expression,0.03545189159636505,8.365044807723265e-06,1.4822446936003584e-05,154,0.2713523882313825,140
ENSG00000136848,DAB2IP,Gene Expression,0.03544005171400305,9.942974379395508e-06,1.7555815230595216e-05,1937,1.397084685418835,995
ENSG00000074660,SCARF1,Gene Expression,0.035426710479407625,9.734645702197398e-06,1.7200953107818497e-05,663,0.6252952408095291,513
ENSG00000164294,GPX8,Gene Expression,0.03542251675262994,9.142176966792093e-06,1.6173254232410886e-05,241,0.20959377206797047,218
ENSG00000160352,ZNF714,Gene Expression,0.035421500513159294,8.980517375523078e-06,1.5897562734438444e-05,229,0.12638913312622715,208
ENSG00000236104,ZBTB22,Gene Expression,0.035419468553465894,1.0071911475506568e-05,1.777772655634706e-05,1648,0.9773433803979512,892
ENSG00000092148,HECTD1,Gene Expression,0.03541059284605309,1.0017559000763399e-05,1.768560001567656e-05,1454,0.8178646834938051,791
ENSG00000070476,ZXDC,Gene Expression,0.03541023526623785,1.0223307134626936e-05,1.804106547653797e-05,3653,2.2140065640427684,1214
ENSG00000001497,LAS1L,Gene Expression,0.035408375766388916,1.0059922556315826e-05,1.775847796298044e-05,1558,0.9354050374373553,853
ENSG00000138750,NUP54,Gene Expression,0.0354043180160086,9.784480029084719e-06,1.7287145470254585e-05,671,0.3212558916344529,468
ENSG00000137962,ARHGAP29,Gene Expression,0.03540344388337762,9.441390749875822e-06,1.6691775835388402e-05,467,0.3700747194954433,375
ENSG00000095383,TBC1D2,Gene Expression,0.03539718787431353,1.007546459530495e-05,1.778208274887046e-05,1380,1.0244947806165772,835
ENSG00000183527,PSMG1,Gene Expression,0.03539477720456397,9.883703766089269e-06,1.7458688543161026e-05,620,0.2892564848979919,463
ENSG00000149292,TTC12,Gene Expression,0.03538051255653271,9.504181077479856e-06,1.6799505729188006e-05,561,0.34118510371420013,404
ENSG00000198498,TMA16,Gene Expression,0.03537635327573051,1.0240107194858794e-05,1.8064876370131455e-05,1489,0.8753930882581736,814
ENSG00000170364,SETMAR,Gene Expression,0.035362690738890805,1.0266278706483334e-05,1.810909678828228e-05,1197,0.6763902990817896,751
ENSG00000163349,HIPK1,Gene Expression,0.03536136009040082,1.0400599214976936e-05,1.8340107536406653e-05,1718,1.0538436723156908,926
ENSG00000009780,FAM76A,Gene Expression,0.035359106452916,1.0236270583385831e-05,1.8060052330958614e-05,1016,0.5886940186407945,676
ENSG00000142453,CARM1,Gene Expression,0.03534974658059598,1.0456951751169896e-05,1.8437493904284604e-05,1795,1.3213307779463166,958
ENSG00000140090,SLC24A4,Gene Expression,0.035339012771821464,3.730439433802246e-06,6.710286608311461e-06,37,0.05987461972031642,33
ENSG00000107968,MAP3K8,Gene Expression,0.035294837854472384,1.052500286347069e-05,1.855348772845247e-05,961,0.7704364469250962,667
ENSG00000164305,CASP3,Gene Expression,0.03527432999348775,1.0773948449838144e-05,1.898620209135366e-05,917,0.4378156046400425,603
ENSG00000069431,ABCC9,Gene Expression,0.03526404669866479,9.87870889290754e-06,1.7451746725752032e-05,242,0.2003572749713946,208
ENSG00000197057,DTHD1,Gene Expression,0.03526218511096392,4.460389641636198e-06,7.99873112907555e-06,28,0.055515438981653245,28
ENSG00000158470,B4GALT5,Gene Expression,0.03525635635825548,1.0517088057993007e-05,1.8541530070611232e-05,525,0.44161467223459294,424
ENSG00000005206,SPPL2B,Gene Expression,0.035235210269462906,1.1268005930986646e-05,1.9841909863644763e-05,7087,4.59581777590399,1408
ENSG00000157540,DYRK1A,Gene Expression,0.03523432798621396,1.1088864241948215e-05,1.953275484605024e-05,1483,0.8338884578319998,819
ENSG00000160050,CCDC28B,Gene Expression,0.03523405591535285,1.0991654468606171e-05,1.9365685601230978e-05,988,0.6447491191356048,662
ENSG00000137145,DENND4C,Gene Expression,0.03521673361095941,1.1264326091886545e-05,1.9837561705292298e-05,1716,1.0139347641622631,868
ENSG00000172935,MRGPRF,Gene Expression,0.03518286574026712,8.281133659027162e-06,1.4680110046568382e-05,70,0.12603677262551094,62
ENSG00000179454,KLHL28,Gene Expression,0.03518050159635994,1.1054011016087273e-05,1.9473455011892298e-05,637,0.31409549988559954,466
ENSG00000123600,METTL8,Gene Expression,0.03517171199624082,1.0661768093500612e-05,1.8792556066278858e-05,396,0.20387611339188005,323
ENSG00000089682,RBM41,Gene Expression,0.03516123841162352,1.1440469407153486e-05,2.0139109697607065e-05,1197,0.6750769778575574,728
ENSG00000166311,SMPD1,Gene Expression,0.035155131485550155,1.1604720511204647e-05,2.041947331870617e-05,1152,0.6548965050390074,686
ENSG00000106392,C1GALT1,Gene Expression,0.0351493512392785,7.0016788995541646e-06,1.2453762306197122e-05,82,0.0675065586181178,82
ENSG00000077684,JADE1,Gene Expression,0.035142132174769955,1.1410073185613712e-05,2.0089918265031898e-05,829,0.6260947370177269,593
ENSG00000155111,CDK19,Gene Expression,0.03511309923645878,1.1623487153000767e-05,2.0450298902321618e-05,816,0.5133927052499134,578
ENSG00000165521,EML5,Gene Expression,0.0351091320154406,1.0225139707387143e-05,1.8042356453639833e-05,310,0.14814882740107943,268
ENSG00000125962,ARMCX5,Gene Expression,0.03510067497144431,1.1532891924126432e-05,2.0295264171033056e-05,590,0.29054719312418914,432
ENSG00000148331,ASB6,Gene Expression,0.03508816253528025,1.2102194344443262e-05,2.1278826043175077e-05,1311,0.7448340468406025,782
ENSG00000188529,SRSF10,Gene Expression,0.03508584244548566,1.1229292564474136e-05,1.977798981664205e-05,482,0.25786210852157093,376
ENSG00000135439,AGAP2,Gene Expression,0.03508447421784546,1.171970041347059e-05,2.0617362391362594e-05,775,0.5841650205899078,543
ENSG00000102181,CD99L2,Gene Expression,0.03508051411059849,1.2111429758210335e-05,2.1292779685419244e-05,1216,0.7745260634309107,754
ENSG00000153391,INO80C,Gene Expression,0.0350722872979447,1.1960773162345006e-05,2.1034684461402404e-05,767,0.410120753936955,555
ENSG00000172345,STARD5,Gene Expression,0.035067772774642465,1.18313727031083e-05,2.0811582705650036e-05,865,0.47996960928871274,595
ENSG00000175309,PHYKPL,Gene Expression,0.035055201088594765,1.2478105728908062e-05,2.1918610631323445e-05,6351,4.017951967230076,1381
ENSG00000102349,KLF8,Gene Expression,0.03503170378573206,1.2382280168532489e-05,2.1759616635039345e-05,1284,0.7985334844789047,789
ENSG00000131016,AKAP12,Gene Expression,0.035030009615123196,1.0790003045046959e-05,1.9012449451525216e-05,229,0.227881809214402,198
ENSG00000158555,GDPD5,Gene Expression,0.03501961901018641,1.2274082832108846e-05,2.1571792725200306e-05,873,0.6263588543599578,631
ENSG00000109787,KLF3,Gene Expression,0.03501512047302925,1.271218084397674e-05,2.2320208667121698e-05,1996,1.3080037800892113,1019
ENSG00000117411,B4GALT2,Gene Expression,0.035007389953261435,1.2451153813985982e-05,2.1875957708779705e-05,1531,0.9840153520220838,868
ENSG00000197870,PRB3,Gene Expression,0.03500550041819222,1.029503006044763e-05,1.815590374521689e-05,98,0.03968855531960824,91
ENSG00000156172,C8orf37,Gene Expression,0.034999200114402995,1.1412753317285862e-05,2.0092478363812144e-05,571,0.2992180613337799,440
ENSG00000145604,SKP2,Gene Expression,0.03499771261849579,1.2202009735728936e-05,2.1447423955742792e-05,879,0.500522584219077,593
ENSG00000177464,GPR4,Gene Expression,0.03498898863562171,1.1838000827824047e-05,2.0821006715203676e-05,322,0.33980705357703417,272
ENSG00000198000,NOL8,Gene Expression,0.03497975208703829,1.2513610216702276e-05,2.197862064534836e-05,963,0.5195478428402563,614
ENSG00000188389,PDCD1,Gene Expression,0.03497821090039998,9.08912397878936e-06,1.6081135245132934e-05,85,0.14522602610531166,75
ENSG00000082126,MPP4,Gene Expression,0.03496993491209257,2.492937154707775e-06,4.5290200836137815e-06,11,0.004825267549848685,11
ENSG00000166938,DIS3L,Gene Expression,0.0349655192310925,1.2946102919242364e-05,2.2726061975107083e-05,1605,0.9065577648674775,853
ENSG00000134758,RNF138,Gene Expression,0.03492600779817221,1.3200991816564311e-05,2.316134904015714e-05,1459,0.9906222399563706,856
ENSG00000168350,DEGS2,Gene Expression,0.034925233141933465,1.2415284916134084e-05,2.1815277066340255e-05,367,0.17645171563416195,296
ENSG00000065609,SNAP91,Gene Expression,0.03490244877052246,1.2167385789574325e-05,2.138885978692925e-05,176,0.07879904901718134,165
ENSG00000172005,MAL,Gene Expression,0.03490093938411819,9.016970048847384e-06,1.5958644366612167e-05,44,0.06102878369157533,42
ENSG00000100483,VCPKMT,Gene Expression,0.03489341146990663,1.3445648059606796e-05,2.35827715672457e-05,1394,0.7834642131435303,794
ENSG00000155034,FBXL18,Gene Expression,0.03485804770734802,1.365436795119912e-05,2.3946289342497855e-05,1110,0.597375523820959,691
ENSG00000204516,MICB,Gene Expression,0.03485263323728401,1.2537814680690929e-05,2.2018772818827804e-05,442,0.23860965866662012,359
ENSG00000087085,ACHE,Gene Expression,0.03484104720968795,9.913208009582064e-06,1.750703089266314e-05,107,0.12050661629422231,101
ENSG00000197860,SGTB,Gene Expression,0.03476651283806904,1.3201135048213075e-05,2.316134904015714e-05,265,0.23267497214211985,239
ENSG00000135341,MAP3K7,Gene Expression,0.03475199616273726,1.4622043906564741e-05,2.562141076741621e-05,1634,0.9143189552170925,859
ENSG00000168803,ADAL,Gene Expression,0.03473047748358862,1.3441929349600201e-05,2.357877288074272e-05,307,0.17139901388954817,269
ENSG00000157625,TAB3,Gene Expression,0.03472349428113015,1.467127545273783e-05,2.570217990635181e-05,1345,0.8118795501832294,783
ENSG00000156502,SUPV3L1,Gene Expression,0.034717845997042494,1.4734821884188065e-05,2.581074572059752e-05,1030,0.5368305539700299,659
ENSG00000184384,MAML2,Gene Expression,0.03471740402412886,1.3212647813398704e-05,2.3179066450932935e-05,239,0.2369369575600856,212
ENSG00000109689,STIM2,Gene Expression,0.034717395308351114,1.477093269630636e-05,2.587123493954386e-05,1329,0.7921314931616019,785
ENSG00000090863,GLG1,Gene Expression,0.03470401028401111,1.4424840302229569e-05,2.528397240695646e-05,659,0.561546668743502,498
ENSG00000163673,DCLK3,Gene Expression,0.034694995924354564,1.0699909051004042e-05,1.8857755390277828e-05,100,0.06424287193095356,92
ENSG00000038210,PI4K2B,Gene Expression,0.034687942394438835,1.500375295937495e-05,2.6273402409198256e-05,1268,0.8163651516121766,780
ENSG00000157657,ZNF618,Gene Expression,0.034687350577557056,1.5023263239433149e-05,2.6304756352664924e-05,1074,0.864678506604781,690
ENSG00000168779,SHOX2,Gene Expression,0.03468476200213818,1.4588376701096806e-05,2.5565151213867325e-05,486,0.6902845570592339,394
ENSG00000138641,HERC3,Gene Expression,0.03467992289558164,1.4953336488376934e-05,2.6187915468102257e-05,875,0.7378719021622866,640
ENSG00000181031,RPH3AL,Gene Expression,0.03467580508572796,1.3931342763617849e-05,2.442941828436658e-05,510,0.4030083799877836,401
ENSG00000196793,ZNF239,Gene Expression,0.03467191239349256,1.440790342366327e-05,2.5256986885277068e-05,382,0.1686417977391035,306
ENSG00000165480,SKA3,Gene Expression,0.03466123229037407,1.1971012527478564e-05,2.1050432695331178e-05,170,0.07138961366087167,151
ENSG00000167264,DUS2,Gene Expression,0.034634692086055685,1.5733231581771534e-05,2.7527275884101015e-05,1962,1.0788949419789489,933
ENSG00000140854,KATNB1,Gene Expression,0.034626613816079115,1.5255102413958e-05,2.66964292244265e-05,973,0.5371001151400859,654
ENSG00000140025,EFCAB11,Gene Expression,0.03461808910243278,1.4644831088483912e-05,2.5658595856622033e-05,503,0.25183518494862883,397
ENSG00000088836,SLC4A11,Gene Expression,0.034609560451352384,1.435480989475657e-05,2.5166606370533425e-05,301,0.17348828376841205,259
ENSG00000166823,MESP1,Gene Expression,0.03460834123546804,1.1502779741823232e-05,2.024444760275559e-05,52,0.02116207950279485,48
ENSG00000119559,C19orf25,Gene Expression,0.03459302892745993,1.6101840356386177e-05,2.8148160648613213e-05,2302,1.4633335002770527,1060
ENSG00000147133,TAF1,Gene Expression,0.03459037339680108,1.6083376328746013e-05,2.8118882737561176e-05,2510,1.5161152249870589,1054
ENSG00000127334,DYRK2,Gene Expression,0.03458969059547869,1.598904125299505e-05,2.795693758139457e-05,1499,0.9672653811900748,876
ENSG00000119977,TCTN3,Gene Expression,0.034588408456116236,1.5900595147888552e-05,2.7805255862602676e-05,1696,0.9901397049259141,896
ENSG00000156876,SASS6,Gene Expression,0.0345867092984979,1.4222286283560592e-05,2.493693615757623e-05,238,0.10512255358687074,208
ENSG00000171659,GPR34,Gene Expression,0.034578249860210575,1.2702195815617046e-05,2.230506674137554e-05,120,0.18823055451545045,112
ENSG00000205765,C5orf51,Gene Expression,0.03454671808527621,1.5885623305011976e-05,2.7782259632908017e-05,512,0.2551846972906205,397
ENSG00000282608,ADORA3,Gene Expression,0.03454669243395996,1.5142319413907757e-05,2.6504719956815467e-05,264,0.2605927977057043,231
ENSG00000152953,STK32B,Gene Expression,0.03454193989902838,1.0280816954644223e-05,1.8132789520584962e-05,60,0.07597763745345422,56
ENSG00000167741,GGT6,Gene Expression,0.034534703808446136,6.732368578177272e-07,1.2553860251546537e-06,11,0.007548362412339266,9
ENSG00000154856,APCDD1,Gene Expression,0.03453025119535174,1.4534876878746772e-05,2.5474120578826024e-05,230,0.22530185412949782,204
ENSG00000113638,TTC33,Gene Expression,0.034527520401032984,1.5408324424592834e-05,2.696168845123361e-05,281,0.1300459992366832,241
ENSG00000188732,FAM221A,Gene Expression,0.03451691058713193,1.5885749237831703e-05,2.7782259632908017e-05,480,0.23584728974597,373
ENSG00000161048,NAPEPLD,Gene Expression,0.034515104109509635,1.588370970040387e-05,2.7782259632908017e-05,523,0.24498589053381858,405
ENSG00000165490,DDIAS,Gene Expression,0.03449772059486265,7.882927988367427e-06,1.3986159056436131e-05,159,0.09993641131738394,142
ENSG00000110484,SCGB2A2,Gene Expression,0.03448503013483437,3.400978823009382e-07,6.416283671730916e-07,24,0.00836252294449941,7
ENSG00000075303,SLC25A40,Gene Expression,0.03448050998437658,1.6115416599404853e-05,2.8168888726874383e-05,470,0.2273170337024835,372
ENSG00000158270,COLEC12,Gene Expression,0.034455508684888995,1.5772671159153262e-05,2.7593334288998028e-05,305,0.25994175740048403,272
