"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C6ORF50",2.0330556123157,-1.52005312250172,0.554559324772111,-2.74101084338699,0.00612504860939458,0.254913386670985
"COPS4",351.526974307001,0.170553254850773,0.186303997100609,0.915456766924168,0.359951888833733,0.986199714248262
"INHBC",1.51553334955062,1.5852712463435,0.898982116832414,1.76340687613369,0.0778318909166581,0.717778127275169
"R3HDML",0.19685062919633,-0.780297590878543,2.22808779408712,-0.350209535256775,0.726181451251112,NA
"HLA-DQB2",1.51185242440386,-0.192601480930427,1.18209368348758,-0.162932501561286,0.870571580207101,0.999690621664146
"RHEBL1",19.2229525695784,0.845528463098454,0.404479423214102,2.0904115625454,0.0365808451241176,0.539719043668265
"SPATA5L1",174.908972768095,0.11657742963008,0.145910158170252,0.798967193867713,0.424309434761291,0.998887984895963
"SNCG",81.3368991104198,0.0418271959787485,0.874206022588948,0.0478459252143766,0.961839035416409,0.999690621664146
"ZNF596",51.4486182661356,0.0635718129218995,0.303965244141919,0.209141716518808,0.834337609639959,0.999690621664146
"OSBPL11",611.459323143477,0.0671653349858271,0.151849733607227,0.44231447359372,0.658261658828667,0.999690621664146
"FLJ20306",551.454452500025,0.367744385608751,0.159418882792722,2.30678059691897,0.0210670544609469,0.437925858861112
"ST8SIA2",5.64822623607433,-0.409966441851645,1.18830582425744,-0.345000784716196,0.7300937807932,0.999690621664146
"HERC3",116.976472559041,0.431609099513337,0.38416955727515,1.12348594869064,0.261231164972148,0.949010649240713
"RCN1",3205.10610100447,-0.256691742196653,0.231868757277072,-1.10705618648708,0.268269636761442,0.952579614183185
"C12orf79",1.57270306699793,-0.152180481474639,0.884119170932285,-0.172126661741954,0.863337952533914,0.999690621664146
"UGT3A2",27.3696937618914,-0.544189543180666,1.11784355177678,-0.486820845650264,0.626385296459234,0.999690621664146
"PRIMA1",22.3509661942603,1.60061976706756,0.874684004510458,1.82994059433314,0.0672588224014716,0.679816918374703
"KRT20",1.52445372814838,-0.909104393808216,0.993074112967473,-0.915444660108659,0.359958241992941,0.986199714248262
"NRTN",50.4236954274543,-0.132123610893358,0.585576184981311,-0.225630096103678,0.82148913108402,0.999690621664146
"YPEL4",22.9052654767764,0.263449917560476,0.634552400380944,0.415174408610411,0.678014231588451,0.999690621664146
"OXCT1",601.734206097061,0.293278182704297,0.415748532173996,0.705422052053226,0.480547624597591,0.999690621664146
"SLC24A1",146.293217019022,-0.286283748952592,0.200654580927113,-1.42674913091859,0.153652218507568,0.863848946367287
"UQCRH",1554.69519563554,-0.293904024553579,0.607165739780413,-0.484058973188889,0.628344016715137,0.999690621664146
"SNUPN",279.301446209723,-0.0123387943097387,0.233068823464199,-0.0529405611885023,0.957779266537551,0.999690621664146
"KCNQ3",10.5622829916519,0.414598935212988,0.879820943748559,0.471231036449929,0.637475757383684,0.999690621664146
"PHF10",490.284018330454,0.406237500649565,0.201182791407519,2.01924577051267,0.0434616812323629,0.579356504480991
"ZDHHC9",695.735504910244,-0.0633540616586331,0.171576982384458,-0.369245692389399,0.711944600847933,0.999690621664146
"ASGR1",8.75089719748421,0.671205780165063,0.689342359083525,0.973690026908292,0.330210470629545,0.97679920848734
"BTC",27.0677284447922,0.0847164005512199,0.626656984804753,0.135187834182707,0.892463365707412,0.999690621664146
"NUMA1",3535.621670928,0.0795396750790778,0.0855627828061156,0.929605986043183,0.35257512696402,0.983686445994167
"CARD9",69.9218396384255,-0.346263389914129,0.477739363923268,-0.724795602084286,0.468577434221122,0.999690621664146
"ARAF",729.18827291638,0.239800121455035,0.231997523643472,1.03363224610774,0.301308118558118,0.969060614945148
"C10orf25",18.5240779917721,0.0520345411835044,0.599912563038899,0.0867368753204964,0.930880664591253,0.999690621664146
"TCEB2",1056.08978008908,-0.263404005816912,0.179994476755572,-1.46340049186402,0.143357824176547,0.851050190343143
"ANLN",2112.12473246184,0.902454494521114,0.313840799201459,2.87551681240084,0.00403366663502192,0.200193618691158
"IRGM",0.409870631110319,1.58327800038053,2.63287715969863,0.601348982252465,0.547607571355644,NA
"ZDBF2",78.2577177902748,-0.00492984521291824,0.790159198236244,-0.00623905312236117,0.995021988135162,0.999690621664146
"MOBP",0.573467426064136,0.0589169809428103,1.24507470042182,0.0473200370410303,0.962258158720196,NA
"PCYT1B",15.8496412328055,0.601821394808382,0.99722310983029,0.603497240362592,0.546177950812293,0.999690621664146
"SMOC2",398.919078747391,-0.0767544250309576,1.01475455951075,-0.0756384135568344,0.939706774388088,0.999690621664146
"NEXN",25.9747150590847,-0.180349297071481,0.62954086206838,-0.286477507558344,0.774512418266519,0.999690621664146
"ISL1",30.5921286228654,2.27001994466731,0.894293833758602,2.53833791420288,0.0111380382901914,0.331123162395403
"ESR1",500.837406985499,-0.671649125405705,1.04606223220726,-0.642073774127647,0.520825283212667,0.999690621664146
"SUSD1",207.215844758954,-0.0270754695646228,0.572017019649558,-0.0473333286153101,0.962247565448419,0.999690621664146
"EGR1",991.476511898442,0.183764333791483,0.490492802657297,0.374652457275459,0.707918954558073,0.999690621664146
"PRND",0.197388372456094,-0.0922559332911261,3.30920503854024,-0.0278785787573387,0.977758993477588,NA
"PEX2",383.374107116443,-0.0833197787610596,0.186864132871304,-0.445884276884977,0.655680840352781,0.999690621664146
"IMPG2",6.66296839541109,-0.475579931939709,0.485107269382904,-0.980360349051633,0.326908274931413,0.976103898802587
"CACNG7",3.18685696634773,1.99832152651015,1.3551363007593,1.47462770009959,0.140312663518041,0.847324777055525
"CCDC144A",88.1156136627787,0.556260293331355,0.856786158247157,0.64924052282704,0.516182922943776,0.999690621664146
"MAGED1",1866.22263030646,0.181827933265514,0.54668401604989,0.332601517379868,0.739435097822659,0.999690621664146
"IL5RA",0.698234549639517,1.33926082599196,1.64617219587878,0.813560591865673,0.415896721508485,NA
"GRIA2",56.5784437070222,-0.521207633810677,1.1725262334645,-0.444516820976063,0.656668970198758,0.999690621664146
"KIAA2022",15.1141189923028,0.624377001908348,0.685709564562151,0.910556063640493,0.36252932931694,0.986254069271213
"FCRLB",11.4610145099376,0.14797910724444,0.509697860887768,0.290327110627259,0.771566000313621,0.999690621664146
"ITGB3BP",243.476691043044,0.619999529334237,0.203769733431377,3.04264779117962,0.00234506630977785,0.153995891317912
"SYK",348.784025251435,0.380937575825468,0.76345226210578,0.498967119142136,0.617802548227597,0.999690621664146
"TNFSF12",7.52790745814542,0.456690263000415,0.698486210411462,0.653828602759944,0.513222236581494,0.999690621664146
"KIAA0895",473.504725513194,0.905193381549806,0.230774578306894,3.92241376060946,8.76662760791506e-05,0.0200668105945176
"PNCK",126.06251698217,0.488471968531258,0.554932297294518,0.880237050380242,0.37873090613283,0.990385222432845
"RIPK4",1057.32560737776,-0.0213007968326019,0.379420948783291,-0.0561402761257865,0.955230058806629,0.999690621664146
"UACA",831.824008763911,0.0587606685513793,0.27425048331661,0.214259124872873,0.830344991460287,0.999690621664146
"TMEM126B",439.095382825311,-0.29362561265667,0.258465469782909,-1.13603419792707,0.255942252189669,0.945357931497248
"RP11-1220K2.2",5.10134118539381,-2.12592038226265,1.99648814047933,-1.06482995774382,0.286952885740677,0.963746488480196
"P2RX5",169.402761780886,0.898134984173011,0.667165993290269,1.34619419035984,0.178239898200723,0.88784368377952
"ABCB4",2.6471464683186,-0.066332047221235,0.88891963088721,-0.0746209723763559,0.940516287100355,0.999690621664146
"CCL26",0.601343256850526,1.79735657736075,1.33702424629357,1.34429617289536,0.178852632654094,NA
"KCNMA1",250.835106745172,-0.848954980572389,0.772595516323893,-1.09883498238745,0.27184005041486,0.957617197966783
"DGKH",287.950656163248,-0.0851810226441121,0.244680135309631,-0.348132154399537,0.727740937200018,0.999690621664146
"ZFP69",35.8961104818792,0.304819975742947,0.507940161014879,0.600110011253899,0.548432921007159,0.999690621664146
"ZNF669",111.689751333292,-0.0767749805937099,0.192862896044652,-0.398080616688109,0.690570761860509,0.999690621664146
"GPR128",0.674768791959268,-0.742701494349345,1.25175033632315,-0.593330373316242,0.552960075610255,NA
"POPDC3",51.1968995160716,-0.292279767505373,0.900691183758665,-0.324506082412912,0.745554918103533,0.999690621664146
"AC008443.1",125.727777133024,-0.280109793760475,0.137844851969454,-2.03206568659195,0.042147006559198,0.571786973302192
"SIGMAR1",1445.15447837481,-0.116501278417197,0.357935003991897,-0.325481657613553,0.74481656265182,0.999690621664146
"FGF17",7.38814689987579,-0.83567667258906,0.568832570535092,-1.46910833850978,0.141803406429986,0.848245966562867
"IBTK",1005.19776618858,-0.449986207650638,0.274275942581972,-1.64063316459537,0.100873586315111,0.777148464231108
"USP15",533.200357507298,-0.0211557730283881,0.148638649126787,-0.142330229403137,0.886819169973445,0.999690621664146
"LRIG3",256.00955225968,0.398262667702861,0.235448357906111,1.69150751886609,0.0907399129811623,0.756071568225254
"ECT2L",2.82174489699173,-0.234141538735981,0.596124030450546,-0.392773192785096,0.694487005799179,0.999690621664146
"TMEM119",0.257065248731285,-1.50710921597109,1.85790297641538,-0.811188331738881,0.417257525336617,NA
"CD3D",0.406817880230576,-2.44910047201524,1.84183007121056,-1.32971033012049,0.183613729953297,NA
"LIN28B",153.93521156119,0.99346493430585,1.16273991917688,0.854417155479739,0.39287389377899,0.993144180748867
"MT-ATP6",24194.6076849392,-0.760840555419217,0.129989190510858,-5.85310634237442,4.82475405042786e-09,3.86535170750028e-05
"MCTP1",111.676788954597,0.448181915955695,0.724209235189167,0.618856946554441,0.536010603221582,0.999690621664146
"GATA6",139.679851705864,-0.425393066383291,0.462964646604997,-0.918845681852329,0.358176294545581,0.986199714248262
"AP1M1",645.274593651213,0.196799823586847,0.203049147716513,0.969222603493067,0.332434135638661,0.976963250097636
"PEBP1",2178.01382154087,-0.317096665542222,0.149167087029453,-2.12578171134771,0.0335214395142457,0.525708010133302
"SMAP1",320.38723036763,0.153133863597381,0.349076353135617,0.438683005084242,0.660891243066844,0.999690621664146
"CAMK2N1",555.007900129312,-0.173079383864547,0.627062639802481,-0.276016099315159,0.782535700920806,0.999690621664146
"BCO2",10.2275295936626,-1.18410455700647,0.565179928804008,-2.09509307860983,0.0361627191010058,0.535609950712734
"PAX3",1.06147288867485,0.0288570004716087,1.64963147380082,0.0174929982422807,0.986043318586316,NA
"TVP23B",390.54942955851,-0.302476395361836,0.234951011635651,-1.28740197054738,0.197954217860994,0.903992660771189
"C2CD4D",10.4397267403052,-0.00632779845297139,1.02440415134794,-0.00617705272342473,0.99507145634297,0.999690621664146
"OXLD1",208.628420020519,-0.102787029972194,0.184664152874517,-0.556616042540971,0.577789790558015,0.999690621664146
"NACC2",918.977371097478,0.154169402507096,0.243702421832119,0.632613337807943,0.526986174973454,0.999690621664146
"HMGN1",4304.3104117524,0.260855136400996,0.0947083860474094,2.75429819140215,0.00588181514549969,0.24932360866757
"ESM1",0.80108092901469,1.2223973936913,1.28220382279105,0.953356535024543,0.340409455878048,NA
"BMP4",128.084127224154,0.488525685569091,0.677085099397328,0.721512976735017,0.47059395952491,0.999690621664146
"NLRP9",2.26521325621543,0.165812437250334,0.618489815998692,0.268092429270791,0.788628173169615,0.999690621664146
"IL2RB",2.2265608877476,-0.49553734642412,0.818851734392215,-0.605161258883976,0.545071854339427,0.999690621664146
"FNIP1",394.685041074275,-0.16602981898625,0.113245050214819,-1.46611104565984,0.142618037024346,0.850299390555793
"ATP12A",4.73818892405255,1.8806964592046,0.957411165040711,1.96435609681305,0.0494888104445133,0.607631578354357
"LRG1",122.863094090789,-0.593055514286416,0.60885211908331,-0.97405510418412,0.330029179569569,0.97679920848734
"SCRT2",0.100688339734397,0.373835873030233,3.30920503854024,0.112968482966876,0.910055542173778,NA
"KRT27",0.0819799010944792,-0.935666131104365,3.30920503854024,-0.282746496577652,0.777371170809196,NA
"PMFBP1",114.161432700311,-0.262330381944429,0.179444096355601,-1.46190589310096,0.143766999871802,0.851050190343143
"FER",429.181284007272,0.518849352343617,0.200883744546462,2.58283393469706,0.00979924782137655,0.312927988026501
"DCUN1D2",201.766515762124,-0.0588206488386586,0.162537747253884,-0.361889160102489,0.717434860705225,0.999690621664146
"SLC23A1",18.495741005228,-0.400766998498487,0.45469355975326,-0.881400208782292,0.378101244710467,0.990385222432845
"KLHDC7A",63.3173108496984,-0.843714749808683,0.752621027845601,-1.12103531338188,0.262272831176751,0.949366225941357
"PSPH",416.54088087209,-0.0600579846520155,0.263625947712314,-0.227815149355308,0.819789948870375,0.999690621664146
"IFNAR2",192.573074110267,0.174813090180653,0.260148363914944,0.671974589998992,0.501599872956635,0.999690621664146
"CAPN9",21.5441681195349,-0.617996664807877,0.606014831099317,-1.01977151893597,0.307836833693656,0.971845126848414
"SLC22A16",0.501681236735814,1.88339694951248,1.56537190736217,1.20316260989136,0.22891340078528,NA
"ABHD5",227.679078680506,-0.0691063867846969,0.263859687404752,-0.261905816172252,0.793394055443256,0.999690621664146
"PLA2G4D",1.03828177830207,0.596273182240256,0.965303598975315,0.617705334231851,0.536769595108394,NA
"SPRR2A",8.20017748457231,0.934254081793522,1.8931582087132,0.493489702811762,0.621666613869922,0.999690621664146
"LACC1",54.8024293459194,-0.2195420873583,0.454140089378011,-0.483423711082156,0.628794915762042,0.999690621664146
"CDK5RAP1",425.085678289097,-0.0289583017592557,0.141585037323365,-0.204529393124487,0.837939825042023,0.999690621664146
"C15orf59",10.9276165176656,1.53047774200801,0.709768022041152,2.15630698267677,0.0310597023938262,0.506276308704249
"NCKIPSD",378.479144072205,0.264976380131795,0.165818629065882,1.59798921040721,0.110045378361404,0.794955914236042
"GPR108",445.744641216,-0.134988557284917,0.250873178581383,-0.538074887272682,0.590525348970824,0.999690621664146
"NFKBIL1",218.237556828979,0.104510461040714,0.141603257854477,0.738051247013803,0.460483308136155,0.999690621664146
"MAPK12",329.011369988565,-0.347577234185108,0.423962805759293,-0.819829545100348,0.412313285650229,0.998325140767596
"PPP6R1",2277.03192788857,0.133872093134725,0.0937460434147429,1.42802926137864,0.15328343637863,0.863290158557041
"PDZK1IP1",66.8937942773485,-0.239075462430376,0.912684037843312,-0.261947675775414,0.793361782568906,0.999690621664146
"FCGRT",493.755867745237,-0.242151038731849,0.428415786763889,-0.565224359636646,0.571921169837602,0.999690621664146
"FKBP1B",27.8043889541923,0.835218476828025,0.450020251788646,1.8559575341518,0.0634596112151173,0.670099123559314
"ANKRD16",113.934650777138,-0.110958270733174,0.28840292392587,-0.384733515259694,0.700434861389845,0.999690621664146
"ZBTB7C",38.4645772119065,1.76272642543727,0.901405562467196,1.95553089401023,0.0505204405712663,0.61416359973085
"KCNJ12",52.0616725346771,1.4133285134985,0.833458121359389,1.69574028649853,0.0899350754559937,0.75407101728487
"SLC5A9",7.28216935080088,-0.811766935876448,0.599822208529626,-1.35334591539445,0.17594514708288,0.88784368377952
"RAB35",968.010498628523,0.200199201427963,0.111354076953962,1.79786144256518,0.0721989676296403,0.698380910370227
"CKB",1863.03963175321,0.177869911610351,0.654075232794884,0.271941059211656,0.785667339779113,0.999690621664146
"C4orf32",130.708019658648,-0.0183609563749949,0.451400252197625,-0.0406755563064159,0.967554548705603,0.999690621664146
"MORN2",101.930208340711,-0.0913032477950243,0.186172881676616,-0.490421843250076,0.623835422972078,0.999690621664146
"TLR5",57.9738393013756,-0.777278539686263,0.601248172752386,-1.2927748888251,0.196088927799303,0.901041838293157
"PDCD6IP",1794.00991063502,-0.148725668455449,0.16925954867691,-0.878684066086826,0.379572600443816,0.990385222432845
"DBX2",0.375965950033767,0.674014106842303,2.21553042719283,0.304222455521095,0.760958418092348,NA
"F2RL2",22.0439281208341,-0.40371309179586,0.799686778071984,-0.504839023060001,0.613671904939618,0.999690621664146
"PNRC1",523.37818707204,-0.23979301222823,0.293298356833309,-0.817573663955139,0.413600670699175,0.998325140767596
"HOXA10",220.161260620732,0.448771527442393,0.717367314002042,0.625581231097345,0.531589652679825,0.999690621664146
"NXPH4",244.342898554417,1.18966156480908,0.524239943694951,2.26930736415105,0.0232496410263371,0.455971845979191
"KCNJ11",29.4977552427714,0.157632912411351,0.380632903714314,0.414133699092034,0.678776194290107,0.999690621664146
"ZXDB",127.768515538504,-0.0277706813422901,0.483211485383804,-0.0574710704987329,0.954169950405226,0.999690621664146
"SP5",14.1014330889523,-0.0989253984471011,0.943205771771202,-0.104882096153137,0.916469365804228,0.999690621664146
"SKOR1",1.49654872180493,-0.42225016379521,0.613958832327346,-0.687749962313561,0.491610251264075,0.999690621664146
"LPIN2",792.880303541123,0.136050816903094,0.21756346009513,0.625338541883851,0.531748889141693,0.999690621664146
"LY6G5B",35.4242803475818,0.489298344733918,0.22574376736046,2.16749436963469,0.0301971785468805,0.50551215281388
"LUC7L",669.808200340952,-0.284823093392241,0.163634601496748,-1.74060431465591,0.0817529608293735,0.729358402766733
"ZFP42",0.0431962228880125,0.151885220429304,3.30920503854024,0.0458977968002563,0.963391710227069,NA
"TMEM114",0.0488365867546343,-0.247623672182075,3.30920503854024,-0.0748287486868167,0.940350967790719,NA
"TRPV5",0.80889208741606,2.23736617994886,1.52520358537227,1.46692953085523,0.142395226195412,NA
"ORAI3",120.801282491706,-0.16060198018903,0.371008462699182,-0.432879560268272,0.665102269904517,0.999690621664146
"RP11-297N6.4",5.87398378703699,-0.338531424973418,0.478186214522028,-0.707948942676647,0.478976964677403,0.999690621664146
"ARHGAP15",0.353284709923979,-0.115154061876384,1.72042982507263,-0.0669333094545269,0.946634795378058,NA
"GADD45B",154.106693141763,0.850344662036183,0.245446227617691,3.46448454429166,0.00053124866601163,0.0616825896775678
"HIST1H4D",2.44399717119346,-0.740029571490392,0.836171597292161,-0.885021177335951,0.37614520962395,0.989774512716648
"AC131097.4",0.604061765614723,-0.647684762319909,1.61771530866462,-0.400370052042442,0.688883978721544,NA
"ZNF526",294.22665784808,-0.154598887132944,0.164561389239733,-0.939460269794661,0.347494481514068,0.980955616155727
"ARRB2",435.129828902555,0.284395485091068,0.183067068749624,1.55350433605308,0.120302694172998,0.815295958310264
"LURAP1L",62.2129066051701,-0.0223821911714171,0.427899677996526,-0.0523070998235218,0.958283996222282,0.999690621664146
"DYNLT1",647.42487596143,0.271382424879138,0.205978935650905,1.31752513441025,0.187662661769915,0.893893359340375
"TEKT1",6.57178007594523,0.251207308902847,1.63071108727645,0.154047710144906,0.877572117270184,0.999690621664146
"MS4A6E",0.12875864749803,0.0853023067193203,3.30920503854024,0.0257772805631134,0.979434983311006,NA
"EXO5",117.053188999792,0.29369411708838,0.289744179181228,1.01363250132691,0.31075814309936,0.971845126848414
"SERPINE3",24.1548642924322,0.100924706367979,0.285319027671949,0.353725817697724,0.723544372211726,0.999690621664146
"GKN2",0.275183206693943,0.928724005951656,2.57947321065377,0.360044059428812,0.718814185249933,NA
"HHIPL2",39.3301619254998,0.48509154115406,0.851358240734438,0.56978545334287,0.568823222965084,0.999690621664146
"BCAP31",2888.94944660513,0.0797306586149186,0.181468118260457,0.439364552733626,0.660397406878531,0.999690621664146
"B3GALT4",31.1765785112678,0.19313992914196,0.823721514142057,0.234472362110299,0.814618287044537,0.999690621664146
"CD82",443.770288912032,-0.162356596152544,0.565562434692151,-0.287071039718044,0.774057926275939,0.999690621664146
"HMGCLL1",5.46918684949258,1.11841607724049,0.958080297141222,1.1673510879805,0.243068615122656,0.934804681695772
"PAQR3",420.768371835097,0.28434117634537,0.201999610765331,1.4076322982409,0.159239978448306,0.869555245696461
"PNMT",15.8263223805833,-0.0610337627366854,1.05819263927592,-0.0576773646606049,0.954005624058308,0.999690621664146
"REPS1",430.675155981271,0.23890019197391,0.189338397054563,1.26176304273382,0.207034064331859,0.917969612668264
"OSM",0.562813225302564,-1.87198264299887,1.28632389035092,-1.45529649028611,0.145587197870188,NA
"XRCC5",4865.58030670848,0.146771129812174,0.127037103000151,1.15534065517851,0.247950953588114,0.937589649378495
"ART3",0.0984507496495982,0.373835873030233,3.30920503854024,0.112968482966876,0.910055542173778,NA
"MFGE8",3885.48193250704,-0.138773668284275,0.427328438825984,-0.324747093045185,0.745372489572729,0.999690621664146
"GSDMC",2.60956167716083,0.244443982697699,0.924187917113186,0.264495973352746,0.791397767169881,0.999690621664146
"SLC25A43",115.844868206195,0.120619258951325,0.412628956699118,0.292318939311083,0.770042779427433,0.999690621664146
"SPAG11B",0.272214882135592,-0.447372145693538,3.2214176375813,-0.138874308153795,0.889549473335329,NA
"OS9",2937.0562468516,-0.154027148071724,0.172810900523635,-0.891304585561479,0.372765789302288,0.988444714641557
"CXCR3",0.317218134534882,-1.12649187383575,3.16459897846464,-0.355966705892791,0.721865499047748,NA
"EHMT1",1063.51399733408,0.138652902094564,0.105752876298296,1.31110289334795,0.189823003388264,0.896150260250486
"TDRD5",23.3365031624916,0.834244144517212,1.32034583937873,0.631837598632304,0.527493002347647,0.999690621664146
"YBX3",3806.23335642487,-0.157128366276035,0.217108463270596,-0.723732110250332,0.469230215754175,0.999690621664146
"GPR27",84.6558965604103,-0.405062251972906,0.677037908099776,-0.598285926278165,0.549649165630409,0.999690621664146
"LAMC1",28787.928525977,-0.311157690648092,0.490624799416741,-0.63420701729305,0.525945728583907,0.999690621664146
"GAPDHS",175.132526973915,-0.0253939125861683,0.300055885095171,-0.0846306099882489,0.932555063108295,0.999690621664146
"MRPL30",0.13075186892419,0.595786525631163,3.30920503854024,0.180039169133496,0.85712181807048,NA
"CCDC34",161.239918950529,0.247164983782978,0.406813664434821,0.607563131209863,0.543477259781029,0.999690621664146
"SNX7",400.011745824395,0.0669917969573402,0.227544241496482,0.294412183392371,0.768442958250184,0.999690621664146
"SLC13A5",8.40297580019393,0.135796508039821,1.14644344146002,0.118450246326047,0.905710915154872,0.999690621664146
"GTPBP1",836.382359288933,0.311046807548349,0.09753256420062,3.18915851436593,0.00142687611835648,0.119700712274481
"ZNF131",459.17178193326,0.0394705648633396,0.158779917554472,0.248586631554326,0.803680550426435,0.999690621664146
"OIP5",218.411821590644,0.548713444692581,0.291905337065183,1.87976503002427,0.0601401083803534,0.656777057580398
"TXNDC16",251.713707682854,0.197551161720814,0.291494448079985,0.677718436910353,0.497950234280519,0.999690621664146
"IFFO2",567.125708174077,-0.163965311649886,0.434489300898188,-0.377374796826833,0.705895093912316,0.999690621664146
"ITPKA",35.0922238075615,1.46466705447595,0.656732653434055,2.23023333287481,0.0257319564408845,0.469372534050084
"CCNE2",326.677861898518,0.594318860239566,0.358863282785363,1.65611498514611,0.0976985352410887,0.771671592220557
"HABP2",160.386535081031,-0.351716932721959,1.56794282234318,-0.22431744813012,0.822510300473628,0.999690621664146
"PAICS",2851.89540939873,0.0407596808365083,0.209835221675083,0.194246135187076,0.8459831601051,0.999690621664146
"EDN1",78.3710773581421,0.62175928236886,0.55926836099727,1.11173691510129,0.266251282839333,0.950533896475117
"IPMK",291.142103019083,-0.0538082196130625,0.15164373270305,-0.354833125338786,0.722714610612226,0.999690621664146
"TEX13B",0.371791649040292,-1.24403195318811,1.91362751165423,-0.6500909636864,0.515633465835955,NA
"MR1",176.930157004551,-0.607341091896315,0.383194145099651,-1.58494355841051,0.112979158637147,0.801299822254991
"FAT3",110.26246653175,-0.923173896366196,1.1733082823509,-0.786812733066607,0.431391498552179,0.999690621664146
"CYP3A4",0.298309090235034,-0.974395590089805,2.60772354888161,-0.373657549132345,0.708659112088939,NA
"CAMK1D",73.3373415894062,0.940342401577687,0.747403642294893,1.25814532919639,0.20833920248435,0.918610423855059
"MTUS1",519.15930352413,0.394846021716822,0.771320394895366,0.51190921999461,0.608714545075335,0.999690621664146
"CARF",71.1625949756453,-0.384358475316873,0.223055244933744,-1.72315372109292,0.0848607301636861,0.737661797219709
"NAT14",366.050484528882,0.00930525367946873,0.251163726521245,0.037048557163694,0.970446289275834,0.999690621664146
"HOXB3",1159.05869657832,-0.264793367794613,0.438287431855636,-0.604154599353949,0.545740862158153,0.999690621664146
"COG2",546.944638441932,-0.135946617804236,0.179816070637805,-0.756031523334014,0.449630295802385,0.999690621664146
"SETD9",80.2951901386402,0.15194046314384,0.213722131871178,0.710925264564658,0.477130549099059,0.999690621664146
"ISPD",19.4842690082296,0.180974088828369,0.341110356231251,0.530544105514286,0.595734737560095,0.999690621664146
"RPP14",387.905586554639,-0.0689523203867743,0.140868427320874,-0.489480302280315,0.624501696610724,0.999690621664146
"CGREF1",126.164523836973,-0.0293091896337034,0.409583764634667,-0.0715584751261958,0.942953287363837,0.999690621664146
"HSD17B8",143.788969657965,-0.406498375757977,0.530505294947335,-0.766247537262246,0.443529027866967,0.999690621664146
"ZNF148",768.703089448616,-0.105712783582587,0.145989656654271,-0.724111461080653,0.468997308873669,0.999690621664146
"PDE1B",2.64502125452841,-0.159157866340415,0.785234289149899,-0.20268838044849,0.839378605729677,0.999690621664146
"HSPA13",981.752932930397,0.087244826259358,0.157563952454805,0.553710572120758,0.579776938800527,0.999690621664146
"FGD6",233.332786224517,-0.154908360922292,0.213688588615356,-0.724925752591921,0.46849758112261,0.999690621664146
"FAM114A1",235.246332101244,0.315862699282169,0.505130034048026,0.62530967867996,0.5317678288576,0.999690621664146
"TRIO",1634.87073009558,0.257688833432231,0.159809061575077,1.61247948578417,0.106857640450383,0.791568460378209
"ZNF415",56.438517586646,0.259355852039071,0.675510164449654,0.383940709834279,0.701022392350339,0.999690621664146
"MTMR10",462.033847305449,0.0642362174006636,0.177350366858586,0.362199518041503,0.717202939689204,0.999690621664146
"F11",0.316403658269242,0.063116686103337,2.61432385709322,0.0241426424396839,0.980738829475937,NA
"NTRK3",1.55222986999036,0.945852523537637,0.969540650309119,0.975567680670296,0.329278747018373,0.97679920848734
"STK3",433.567667725333,-0.0836551728416515,0.175438869296582,-0.476833743725462,0.633480515184813,0.999690621664146
"PLA2G2A",0.265757657224999,-0.558345566910587,2.20104312015951,-0.25367316150995,0.799748069973392,NA
"C15orf32",0.122814187502849,-0.0256730195811446,3.30920503854024,-0.00775806252019655,0.993810023786688,NA
"CAPN10",386.953313358009,-0.0774649369481954,0.151758100381263,-0.510450096262272,0.609736167864272,0.999690621664146
"XIAP",719.441026075067,-0.123626225655577,0.172614720746918,-0.716197466361135,0.473869427316583,0.999690621664146
"FKBP4",3639.98358007977,0.286144682770806,0.17689794166943,1.61756931748547,0.105755445898059,0.788148609127718
"LIPT1",49.1190006616668,-0.430700314782023,0.12806978006311,-3.36301284010782,0.000770967777543707,0.0802156928544338
"C12orf23",826.098890427837,-0.0639533286044307,0.164871907015558,-0.387897063617975,0.698092211226472,0.999690621664146
"MXD1",220.60076870744,-0.237738364119206,0.424589010420199,-0.559925853671826,0.575530013333932,0.999690621664146
"IL5",0.442056252401455,0.521449940571428,1.40213330449856,0.371897549896592,0.709969129411339,NA
"C16orf62",665.110221009592,-0.094309523732875,0.14492407543826,-0.650751253355777,0.515207071981806,0.999690621664146
"AC004017.1",0.467856796102806,0.636161717518505,1.3988112170034,0.454787400748273,0.649262195318387,NA
"RP11-166B2.1",10.8017681953229,-0.630876003280768,0.487708903252327,-1.29355031059248,0.195820795367534,0.901041838293157
"S100A1",543.222126814059,-0.610443943450192,0.511321298729361,-1.19385588859129,0.232534345170394,0.92981266679369
"CEP19",76.3681520740313,-0.104713963994698,0.265448649954328,-0.3944791733268,0.693227300502491,0.999690621664146
"RP11-347C12.3",9.63850007406331,-0.303861542573701,0.739518120225051,-0.410891274011283,0.681152261147189,0.999690621664146
"TDRD6",5.11393424310316,-0.132393444398386,0.671854577524763,-0.197056697724897,0.843783169154167,0.999690621664146
"DDX20",409.111194866224,-0.0131757712163523,0.0886808735750773,-0.148575117555621,0.881888908370291,0.999690621664146
"ZNF20",59.9438620441796,0.0346865829016368,0.334012782123268,0.103848070367666,0.917289918030559,0.999690621664146
"AC090616.2",85.2216381242398,0.187880169626361,0.261136324761402,0.719471600889021,0.471850394102638,0.999690621664146
